,movie,award,award_name,score
319,미션 파서블,수상,제 55회 백상예술대상 (영화 남자신인연기상),3.0
320,미션 파서블,후보,제 2회 더 서울어워즈 (영화 남우신인상),1.5
321,미션 파서블,후보,제 39회 청룡영화상 (신인남우상),1.5
322,미션 파서블,수상,인기스타상,3.0
323,미션 파서블,후보,제 52회 백상예술대상 (TV 남자인기상),1.5
324,미션 파서블,후보,TV 남자인기상,1.5
325,톰과 제리,후보,제 16회 MTV 영화 & TV 어워즈 (최고의 여름추천 작품상),1.5
326,톰과 제리,후보,제 12회 MTV 영화 & TV 어워즈 (최고의 영화상),1.5
327,톰과 제리,후보,제 41회 새턴 어워즈 (최우수 신인배우상),1.5
328,톰과 제리,수상,제 40회 새턴 어워즈 (최우수 신인배우상),3.0
329,톰과 제리,후보,제 39회 새턴 어워즈 (최우수 신인배우상),1.5
330,톰과 제리,후보,제 38회 새턴 어워즈 (최우수 신인배우상),1.5
331,톰과 제리,후보,제 20회 MTV 영화 & TV 어워즈 (최고의 싸움상),1.5
332,톰과 제리,수상,제 20회 MTV 영화 & TV 어워즈 (주목할만한 배우상),3.0
333,톰과 제리,후보,제 16회 크리틱스 초이스 시상식 (신인배우상),1.5
334,톰과 제리,수상,제 20회 MTV 영화 & TV 어워즈 (최고의 액션 스타상),3.0
335,톰과 제리,후보,제 16회 크리틱스 초이스 시상식 (신인배우상),1.5
336,톰과 제리,수상,제 37회 새턴 어워즈 (최우수 신인배우상),3.0
337,톰과 제리,후보,제 11회 서울 드라마 어워즈 (TV 드라마 남자연기자상),1.5
338,톰과 제리,후보,제 32회 골든 라즈베리 시상식 (최악의 남우조연상),1.5
339,톰과 제리,후보,제 19회 MTV 영화 & TV 어워즈 (최고의 악당상),1.5
340,톰과 제리,수상,제 19회 MTV 영화 & TV 어워즈 (최고의 황당한 순간상),3.0
341,원더,후보,제 6회 디아스포라 영화제 (디아스포라의 눈),1.5
342,원더,수상,제 44회 새턴 어워즈 (최우수 독립영화상),3.0
343,원더,후보,제 12회 로마 국제영화제 (앨리스 인 더 시티),3.5
344,원더,후보,제 65회 미국 작가 조합상 (각색상),1.5
345,원더,후보,제 10회 서울국제사랑영화제 (SIAFF 특별전),3.5
346,원더,후보,제 6회 FILM LIVE: KT&G 상상마당 음악영화제 (Music Inspiration),1.5
347,원더,후보,제 18회 크리틱스 초이스 시상식 (각색상),1.5
348,원더,후보,제 13회 광주국제영화제 (휴머니티 비전),3.5
349,원더,후보,제 25회 시카고 비평가 협회상 (유망연출상),1.5
350,원더,후보,제 37회 토론토국제영화제 (Next Wave 부문),3.5
351,원더,후보,제 39회 겐트 영화제 (영화제 프리뷰),1.5
352,원더,후보,제 43회 인도국제영화제 (세계의 영화),3.5
353,원더,후보,제 37회 토론토국제영화제 (특별한 발표 부문),3.5
354,원더,후보,제 25회 시카고 비평가 협회상 (각색상),1.5
355,원더,후보,제 23회 크리틱스 초이스 시상식 (신인배우상),1.5
356,원더,후보,제 44회 새턴 어워즈 (최우수 신인배우상),1.5
357,원더,후보,제 7회 CINE ICON: KT&G 상상마당 배우기획전 (﻿NEW ICON),1.5
358,원더,수상,제 21회 크리틱스 초이스 시상식 (신인배우상),3.0
359,원더,후보,제 31회 산타바바라 국제영화제 (버추오소스상),3.5
360,원더,후보,제 22회 미국 배우 조합상 (영화부문 남우조연상),1.5
361,원더,후보,제 42회 새턴 어워즈 (최우수 신인배우상),1.5
362,원더,수상,제 28회 시카고 비평가 협회상 (유망연기상),3.0
363,원더,후보,여우주연상-TV 드라마,1.5
364,원더,후보,제 37회 골든 라즈베리 시상식 (최악의 여우주연상),1.5
365,원더,후보,제 21회 미국 배우 조합상 (TV영화/미니시리즈부문 연기상(여자)),1.5
366,원더,후보,"제 66회 에미상 (TV 미니시리즈,영화-여우조연상)",5.0
367,원더,후보,제 67회 영국 아카데미 시상식 (여우조연상),5.0
368,원더,후보,제 19회 크리틱스 초이스 시상식 (여우조연상),1.5
369,원더,후보,제 86회 미국 아카데미 시상식 (여우조연상),5.0
370,원더,후보,제 71회 골든 글로브 시상식 (여우조연상),5.0
371,원더,후보,제 20회 미국 배우 조합상 (영화부문 여우조연상),1.5
372,원더,후보,제 67회 골든 글로브 시상식 (여우주연상-뮤지컬코미디),5.0
373,원더,후보,제 18회 MTV 영화 & TV 어워즈 (최고의 여자배우상),1.5
374,원더,수상,제 7회 미국 배우 조합상 (영화부문 여우주연상),3.0
375,원더,수상,제 6회 크리틱스 초이스 시상식 (여우주연상),3.0
376,원더,수상,제 10회 MTV 영화 & TV 어워즈 (최고의 여자배우상),3.0
377,원더,수상,제 58회 골든 글로브 시상식 (여우주연상-드라마),10.0
378,원더,수상,제 21회 런던 비평가 협회상 (여우주연상),3.0
379,원더,수상,제 73회 미국 아카데미 시상식 (여우주연상),10.0
380,원더,수상,제 54회 영국 아카데미 시상식 (여우주연상),10.0
381,원더,수상,제 26회 LA 비평가 협회상 (여우주연상),3.0
382,원더,후보,제 9회 MTV 영화 & TV 어워즈 (최고의 여자배우상),1.5
383,원더,후보,제 57회 골든 글로브 시상식 (여우주연상-뮤지컬코미디),5.0
384,원더,후보,제 7회 MTV 영화 & TV 어워즈 (최고의 여자배우상),1.5
385,원더,후보,제 55회 골든 글로브 시상식 (여우주연상-뮤지컬코미디),5.0
386,원더,후보,제 17회 골든 라즈베리 시상식 (최악의 여우주연상),1.5
387,원더,후보,제 3회 MTV 영화 & TV 어워즈 (최고의 여자배우상),1.5
388,원더,후보,제 12회 골든 라즈베리 시상식 (최악의 여우조연상),1.5
389,원더,후보,제 1회 MTV 영화 & TV 어워즈 (최고의 여자배우상),1.5
390,원더,후보,제 1회 MTV 영화 & TV 어워즈 (가장 매력적인 여우상),1.5
391,원더,후보,제 63회 미국 아카데미 시상식 (여우주연상),5.0
392,원더,수상,제 48회 골든 글로브 시상식 (여우주연상-뮤지컬코미디),10.0
393,원더,수상,제 47회 골든 글로브 시상식 (여우조연상),10.0
394,원더,후보,제 62회 미국 아카데미 시상식 (여우조연상),5.0
395,원더,후보,제 37회 골든 라즈베리 시상식 (최악의 남우조연상),1.5
396,원더,수상,제 19회 상하이국제영화제 (최우수 액션 남우주연상),7.0
397,원더,후보,제 69회 골든 글로브 시상식 (남우주연상-뮤지컬코미디),5.0
398,원더,후보,제 18회 MTV 영화 & TV 어워즈 (최고의 남자배우상),1.5
399,원더,후보,제 15회 MTV 영화 & TV 어워즈 (최고의 코믹연기상),1.5
400,고질라 VS. 콩,후보,제 41회 토론토국제영화제 (미드나잇 매드니스 부문),3.5
401,고질라 VS. 콩,후보,제 21회 부산국제영화제 (미드나잇 패션),3.5
402,고질라 VS. 콩,후보,제 49회 시체스영화제 (오피셜 판타스틱 경쟁부문),1.5
403,고질라 VS. 콩,후보,제 33회 브뤼셀 판타스틱 영화제 (스릴러 경쟁),1.5
404,고질라 VS. 콩,후보,제 41회 새턴 어워즈 (최우수 스릴러상),1.5
405,고질라 VS. 콩,후보,제 64회 멜버른 국제 영화제 (심야 상영),3.5
406,고질라 VS. 콩,후보,제 47회 시체스영화제 (오피셜 판타스틱 경쟁부문),1.5
407,고질라 VS. 콩,후보,제 39회 토론토국제영화제 (미드나잇 매드니스 부문),3.5
408,고질라 VS. 콩,후보,제 30회 선댄스영화제 (미드나잇),5.0
409,고질라 VS. 콩,후보,제 48회 시체스영화제 (에스파이 무비스타 +),1.5
410,고질라 VS. 콩,후보,제 48회 시체스영화제 (에스파이 무비스타 +),1.5
411,고질라 VS. 콩,후보,제 40회 새턴 어워즈 (최우수 DVD/BD),1.5
412,고질라 VS. 콩,후보,제 60회 시드니 영화제 (프리크 미 아웃),1.5
413,고질라 VS. 콩,후보,제 56회 샌프란시스코 국제 영화제 (레이트 쇼),3.5
414,고질라 VS. 콩,수상,제 20회 제라르메 국제판타스틱영화제 (SYFY 심사위원상),7.0
415,고질라 VS. 콩,후보,제 20회 제라르메 국제판타스틱영화제 (장편경쟁부문),3.5
416,고질라 VS. 콩,후보,제 17회 판타지아 영화제 (장편 영화),1.5
417,고질라 VS. 콩,후보,제 36회 토론토국제영화제 (미드나잇 매드니스 부문),3.5
418,고질라 VS. 콩,후보,제 56회 샌프란시스코 국제 영화제 (레이트 쇼),3.5
419,고질라 VS. 콩,후보,제 15회 판타지아 영화제 (장편 영화),1.5
420,고질라 VS. 콩,후보,제 26회 산타바바라 국제영화제 (산타바바라 장편),3.5
421,고질라 VS. 콩,후보,제 21회 스톡홀름영화제 (트와일라잇 존),1.5
422,고질라 VS. 콩,후보,제 30회 하와이국제영화제 (애프터 다크),3.5
423,고질라 VS. 콩,후보,제 35회 토론토국제영화제 (뱅가드 부문),3.5
424,고질라 VS. 콩,후보,장편 영화,1.5
425,고질라 VS. 콩,후보,장편 영화,1.5
426,고질라 VS. 콩,후보,단편 영화,1.5
427,고질라 VS. 콩,후보,단편 영화,1.5
428,고질라 VS. 콩,수상,제 23회 크리틱스 초이스 시상식 (TV 시리즈 남우조연상),3.0
429,고질라 VS. 콩,수상,제 75회 골든 글로브 시상식 (남우조연상-TV),10.0
430,고질라 VS. 콩,수상,제 24회 미국 배우 조합상 (TV영화/미니시리즈부문 연기상(남자)),3.0
431,고질라 VS. 콩,수상,"제 69회 에미상 (TV 리미티드시리즈,영화-남우조연상)",10.0
432,고질라 VS. 콩,후보,제 41회 런던 비평가 협회상 (영국아역상),1.5
433,고질라 VS. 콩,후보,제 45회 새턴 어워즈 (최우수 신인배우상),1.5
434,고질라 VS. 콩,수상,제 27회 MTV 영화 & TV 어워즈 (TV - 최고의 배우상),3.0
435,고질라 VS. 콩,수상,제 43회 새턴 어워즈 (TV 최우수 신인배우상),3.0
436,고질라 VS. 콩,수상,제 26회 MTV 영화 & TV 어워즈 (TV - 최고의 배우상),3.0
437,고질라 VS. 콩,후보,제 69회 에미상 (TV 드라마-여우조연상),5.0
438,고질라 VS. 콩,후보,제 26회 MTV 영화 & TV 어워즈 (최고의 영웅상),1.5
439,고질라 VS. 콩,후보,제 23회 미국 배우 조합상 (TV드라마부문연기상(여자)),1.5
440,고질라 VS. 콩,후보,TV 드라마-여우조연상,1.5
441,고질라 VS. 콩,후보,TV 최우수 신인배우상,1.5
442,고질라 VS. 콩,후보,TV드라마부문연기상(여자),1.5
443,"조제, 호랑이 그리고 물고기들",후보,제 33회 도쿄국제영화제 (특별 초대작),3.5
444,워 위드 그랜파,후보,제 19회 트라이베카 필름 페스티벌 (패밀리 페스티벌 스크리닝),1.5
445,워 위드 그랜파,후보,제 27회 골든 라즈베리 시상식 (최악의 속편상),1.5
446,워 위드 그랜파,후보,제 27회 골든 라즈베리 시상식 (최악의 가족영화상),1.5
447,워 위드 그랜파,후보,제 40회 런던 비평가 협회상 (남우주연상),1.5
448,워 위드 그랜파,후보,제 25회 크리틱스 초이스 시상식 (남우주연상),1.5
449,워 위드 그랜파,후보,제 32회 시카고 비평가 협회상 (남우주연상),1.5
450,워 위드 그랜파,수상,공로상,3.0
451,워 위드 그랜파,후보,TV 코미디-게스트 남자 배우상,1.5
452,워 위드 그랜파,후보,"제 75회 골든 글로브 시상식 (남우주연상-TV 미니시리즈,영화)",5.0
453,워 위드 그랜파,후보,제 23회 크리틱스 초이스 시상식 (TV 시리즈 남우주연상),1.5
454,워 위드 그랜파,후보,제 24회 미국 배우 조합상 (TV영화/미니시리즈부문 연기상(남자)),1.5
455,워 위드 그랜파,후보,"제 69회 에미상 (TV 미니시리즈,영화-남우주연상)",5.0
456,워 위드 그랜파,후보,제 37회 골든 라즈베리 시상식 (최악의 남우주연상),1.5
457,워 위드 그랜파,후보,제 21회 크리틱스 초이스 시상식 (코미디 영화 남우주연상),1.5
458,워 위드 그랜파,후보,제 23회 MTV 영화 & TV 어워즈 (최고의 카메오),1.5
459,워 위드 그랜파,후보,제 18회 크리틱스 초이스 시상식 (남우조연상),1.5
460,워 위드 그랜파,후보,제 85회 미국 아카데미 시상식 (남우조연상),5.0
461,워 위드 그랜파,후보,제 19회 미국 배우 조합상 (영화부문 남우조연상),1.5
462,워 위드 그랜파,수상,세실 B. 데밀 상,3.0
463,워 위드 그랜파,수상,세계영화공헌상,3.0
464,워 위드 그랜파,수상,제 10회 MTV 영화 & TV 어워즈 (최고의 명대사),3.0
465,워 위드 그랜파,후보,제 58회 골든 글로브 시상식 (남우주연상-뮤지컬코미디),5.0
466,워 위드 그랜파,후보,제 10회 MTV 영화 & TV 어워즈 (최고의 콤비상),1.5
467,워 위드 그랜파,후보,제 57회 골든 글로브 시상식 (남우주연상-뮤지컬코미디),5.0
468,워 위드 그랜파,후보,제 6회 MTV 영화 & TV 어워즈 (최고의 악당상),1.5
469,워 위드 그랜파,후보,제 49회 골든 글로브 시상식 (남우주연상-드라마),5.0
470,워 위드 그랜파,후보,제 1회 MTV 영화 & TV 어워즈 (최고의 남자배우상),1.5
471,워 위드 그랜파,후보,제 64회 미국 아카데미 시상식 (남우주연상),5.0
472,워 위드 그랜파,후보,제 1회 MTV 영화 & TV 어워즈 (최고의 악당상),1.5
473,워 위드 그랜파,후보,제 63회 미국 아카데미 시상식 (남우주연상),5.0
474,워 위드 그랜파,수상,제 55회 뉴욕 비평가 협회상 (남우주연상),3.0
475,워 위드 그랜파,수상,제 55회 뉴욕 비평가 협회상 (남우주연상),3.0
476,워 위드 그랜파,후보,제 46회 골든 글로브 시상식 (남우주연상-뮤지컬코미디),5.0
477,워 위드 그랜파,수상,제 38회 골든 글로브 시상식 (남우주연상-드라마),10.0
478,워 위드 그랜파,수상,제 53회 미국 아카데미 시상식 (남우주연상),10.0
479,워 위드 그랜파,수상,제 6회 LA 비평가 협회상 (남우주연상),3.0
480,워 위드 그랜파,수상,제 45회 뉴욕 비평가 협회상 (남우주연상),3.0
481,워 위드 그랜파,후보,제 36회 골든 글로브 시상식 (남우주연상-드라마),5.0
482,워 위드 그랜파,후보,제 51회 미국 아카데미 시상식 (남우주연상),5.0
483,워 위드 그랜파,후보,제 35회 골든 글로브 시상식 (남우주연상-뮤지컬코미디),5.0
484,워 위드 그랜파,후보,제 49회 미국 아카데미 시상식 (남우주연상),5.0
485,워 위드 그랜파,후보,제 34회 골든 글로브 시상식 (남우주연상-드라마),5.0
486,워 위드 그랜파,수상,제 11회 전미 비평가 협회상 (남우주연상),3.0
487,워 위드 그랜파,수상,제 41회 뉴욕 비평가 협회상 (남우주연상),3.0
488,워 위드 그랜파,수상,제 2회 LA 비평가 협회상 (남우주연상),3.0
489,워 위드 그랜파,수상,제 47회 미국 아카데미 시상식 (남우조연상),10.0
490,워 위드 그랜파,수상,제 8회 전미 비평가 협회상 (남우조연상),3.0
491,워 위드 그랜파,수상,제 38회 뉴욕 비평가 협회상 (남우조연상),3.0
492,워 위드 그랜파,후보,제 64회 에미상 (TV 드라마-게스트 여자 배우상),5.0
